COD;CNPJ;NOME;STATUS
1401;38183999000124;O. A. M. SERVICOS EDUCACIONAIS LTDA;Empresa Configurada!
1403;08401560000160;PREBIANCHI TRANSPORTES LIMITADA;Empresa Configurada!
1404;39487944000170;RED FUTURE DECOR LTDA - E;Empresa Configurada!
1406;23002193000115;SPORTME CENTRO DE TREINAMENTO LTDA - E;Empresa Configurada!
1407;33179160000107;SUSHI HOME VALINHOS CULINARIA ORIENTAL LTDA;Empresa Configurada!
1414;12850600000128;CHOCODOGS INDUSTRIA DE ALIMENTOS PARA ANIMAIS LTDA - E;Empresa Configurada!
1416;35888653800184;JORGE ROBERTO TORREZIN;Empresa Configurada!
1417;43663030000190;MARIA APARECIDA SILVA 21699948828;Empresa Configurada!
1424;43407524000104;GABRIELA CRISTINA TORQUETTI CASACCIO 25332874820 - R;Empresa Configurada!
5298;16628119000143;SOLIDO DESENHOS INDUSTRIAIS LTDA - R;Empresa Configurada!
1426;43456574000181;MARINEZ MONTOSO 11628835885 - R;Empresa Configurada!
1428;43459234000104;APARECIDO CARLOS PERINI 72191651887;Empresa Configurada!
1432;43421818000190;MARCO AURELIO VILELA SOCIEDADE INDIVIDUAL DE ADVOCACIA;Empresa Configurada!
1435;07792154000102;NETO & SERRATO LTDA;Empresa Configurada!
1436;22648473000132;EDVALDO MARTINS CARDOSO 11630530824;Empresa Configurada!
1439;43685405000113;JT PARTICIPACOES E CONSULTORIA LTDA;Empresa Configurada!
1442;11625485000125;C6 COMUNICACAO E MKT LTDA;Empresa Configurada!
1443;18217582000128;MARTE COMUNICACAO DIGITAL LTDA;Empresa Configurada!
1445;43727396000186;ROSANGELA MARIA ROSA GODOY 32739938802;Empresa não encontrada
1447;23746830000168;MIMOS PRESENTES E UTILIDADES LTDA - E;Empresa Configurada!
1448;36686066000124;RAPIDO VINHEDOS TRANSPORTES LTDA;Empresa Configurada!
1449;19318436000151;CSS MONTAGENS DE ISOLAMENTO TERMICO LTDA;Empresa Configurada!
1454;35977771000118;M. BROGLIO SERVICOS ADMINISTRATIVOS LIMITADA;Empresa Configurada!
1455;30400110000101;JULIANA LOPES DE OLIVEIRA FERREIRA - E;Empresa Configurada!
1456;18906224000122;CLIBRAS AR CONDICIONADO LTDA - R;Empresa Configurada!
1457;43749305000103;WBR PROMOCAO DE VENDAS LTDA - R;Empresa Configurada!
1458;43740797000176;SYNERGIA GESTAO PATRIMONIAL LTDA;Empresa Configurada!
1459;26545844000101;BUSGUER COMERCIO DE ALIMENTOS LTDA;Empresa Configurada!
1460;12855117000136;DANIEL LOPES BERTOLINO;Empresa Configurada!
1461;22677742000199;ETNA 888 INTERMEDIACAO DE NEGOCIOS LTDA - R;Empresa Configurada!
1464;19808041000137;DSS COMERCIO DE MADEIRAS EIRELI;Empresa Configurada!
1336;04267892000142;BERE REPRESENTACOES COMERCIAIS S/C LTDA;Empresa Configurada!
1337;11605023000146;BERNARDI & CARVALHAES LIMITADA - R;Empresa Configurada!
1339;34471021000107;BFR INSTALADORA LTDA - R;Empresa Configurada!
1340;32263991000191;BIACINO CONSULTORIA E ATIVIDADES IMOBILIARIAS LTDA;Empresa Configurada!
1341;28804415000137;BIANCHI ADMINISTRACAO DE BENS LTDA;Empresa Configurada!
1343;00416442000113;BIHOLUX SOLUCOES AMBIENTAIS LTDA;Empresa Configurada!
1344;12135476000119;BIO 2 FITNESS ACADEMIA LTDA - E;Empresa Configurada!
1345;65447914000140;BIO DINAMICA LTDA;Empresa Configurada!
1346;23269851000130;BIO GE CONSULTORIA EM MEIO AMBIENTE LTDA;Empresa Configurada!
1350;31675444000150;BMC COMUNICACAO LTDA - R;Empresa Configurada!
1351;24180360000180;BMT ALIMENTOS LTDA;Empresa Configurada!
1352;20591266000163;BOM MESTRE CENTRO DE TRATAMENTO PARA DEPENDENTES DE ALCOOL E DROGAS LTDA - R;Empresa Configurada!
1353;09575279000106;BOMVAC COMERCIO E SERVICOS LTDA;Empresa Configurada!
1355;18197506000106;LUCIANA DE CASSIA BORIN CHIARI - E;Empresa Configurada!
1358;40180828000193;BRACALENTE MINI MERCADO LTDA - E;Empresa Configurada!
1359;71655294000138;RAMOS SILVA PANIFICADORA LTDA - E;Empresa Configurada!
1360;11374761000120;BRANDINI & BORIN LIMITADA - E;Empresa Configurada!
1361;14450504000118;BRASILFRIGO PECAS E EQUIPAMENTOS LTDA;Empresa Configurada!
1362;19626417000192;BRET MANUTENCAO INDUSTRIAL LIMITADA - R;Empresa Configurada!
1363;24024742000115;BRIMEL ASSESSORIA EMPRESARIAL E REPRESENTACAO COMERCIAL LTDA - R;Empresa Configurada!
1364;02817329000175;STEFANE COMERCIO DE PESCADOS LTDA - E;Empresa Configurada!
1365;19744768000106;BRUNA SANTOS CLINICA DE FISIOTERAPIA LTDA - E;Empresa Configurada!
1367;43636120000192;ABN-MARQUES COMERCIO E SERVICOS EM EQUIPAMENTOS DE MOVIMENTACAO DE SOLIDOS A GRANEL LTDA - R;Empresa Configurada!
1368;43630513000199;FP PHARMA CONSULTORIA LTDA - E;Empresa Configurada!
1369;43615208000128;CLG COBRANCAS LTDA - E;Empresa Configurada!
1372;43646964000114;43.646.964 TALITA NOELE MONTEIRO JARDIM - R;Empresa Configurada!
1376;34137150000163;DAVID DA SILVA 04836236878 - R;Empresa Configurada!
1377;43573651000183;MARIA EUNICE OLIVEIRA DO AMARAL 27265297806;Empresa Configurada!
1378;43467766000193;ROSELEI DOS REIS RIBEIRO 11922797863;Empresa Configurada!
1522;01921183000140;JOSE XAVIER CARDOSO MATERIAIS;Empresa Configurada!
1528;02960131000146;CENTRO DE ORIENTACAO HUMANA E CRISTA SANTA RITA DE CA SSIA;Empresa Configurada!
1529;16384461000145;CONSELHO PARTICULAR SAO LUIZ GONZAGA DA SOCIEDADE DE SAO VICENTE DE PAULO DE VALINHOS;Empresa Configurada!
1530;73077604000100;INSTITUTO ESPERANCA;Empresa Configurada!
1531;73077604000290;INSTITUTO ESPERANCA;Empresa Configurada!
1532;73077604000371;INSTITUTO ESPERANCA;Empresa Configurada!
1533;44637601000185;RECANTO DOS VELHINHOS DE VALINHOS;Empresa Configurada!
1535;43471212000160;MALAVAZI & PIAIA EMPREENDIMENTO IMOBILIARIO SPE LTDA;Empresa Configurada!
1539;44012842000139;KOALA MODA INFANTIL LTDA - E;Empresa Configurada!
1541;11286600000184;REDE RODRIGUES DROGARIA LTDA - E;Empresa Configurada!
1542;20621688000134;SIMAS & SIMAS REPRESENTACAO COMERCIAL LIMITADA - R;Empresa Configurada!
1543;00221616000192;COLOMAQ COMERCIO E LOCACAO DE MAQUINAS LTDA;Empresa Configurada!
1545;09303818000158;DATA CENTER SERVICES LTDA;Empresa Configurada!
1546;52755899000156;FERNANDO DE CAMARGO FAGUNDES;Empresa Configurada!
1547;67372599000165;HELIA DELLA LIBERA;Empresa Configurada!
1551;48201156000167;IBEC INDUSTRIA BASICA DE EQUIPAMENTOS P CERAMICA LTDA;Empresa Configurada!
1552;02592557000194;JOAO LUIZ SALLES VALINHOS;Empresa Configurada!
1553;25038105000160;TORREZIN COMERCIO DE VINHOS LTDA;Empresa Configurada!
1555;20425563000139;LUIS M. CARVALHO PINA;Empresa Configurada!
1557;01849585000181;MANTUANELLI E BERTACIN GRAFICA JUNDIAI LTDA;Empresa Configurada!
1558;96337498000151;MARCENARIA PINHEIROS LTDA;Empresa Configurada!
1560;12835935000177;MARCIA MARIA DOS SANTOS RIBEIRO 41261030826;Empresa Configurada!
1562;40139894000110;PASSOS SERVICOS MEDICOS LTDA - R;Empresa Configurada!
1563;16720996000140;GRANJA MORIYAMA LIMITADA;Empresa Configurada!
1568;14185140000196;TUBOTAC ANDAIMES E EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA;Empresa Configurada!
1571;10802744000183;MASTER CABO TELECOMUNICACOES LIMITADA;Empresa Configurada!
1575;02152473000130;WF CANDIDA COMERCIO E SERVICOS AUTOMOTIVOS LTDA;Empresa Configurada!
1576;02730812000118;WF ARARAS COMERCIO E SERVICOS AUTOMOTIVOS LTDA;Empresa Configurada!
1577;05725555000114;R F M COMERCIO E SERVICOS AUTOMOTIVOS LTDA.;Empresa Configurada!
1578;24200756000142;ROBERTO TADEU FRATARI;Empresa Configurada!
3135;08196229000155;CASA DE CARNES PINHEIROS VALINHOS LTDA;Empresa Configurada!
2575;17521520000142;AVEP PARTICIPACOES LIMITADA;Empresa Configurada!
2576;96375302800164;NELMA LOURENCO MAIA BARBOSA;Empresa não está marcada para usar este sistema
1466;39462448000162;PORTAL DO LIBANO COZINHA LIBANESA LTDA;Empresa Configurada!
1467;15376710000198;MORETTI E CANTARANI - TRANSPORTES E LOGISTICA LTDA;Empresa Configurada!
1469;30673046000132;JTV-JORNAL TERCEIRA VISAO LTDA - E;Empresa não encontrada
1470;02393655000100;S. L. JORGINO TRANSPORTES LTDA - E;Empresa Configurada!
1471;33302615000121;E. S. VIEIRA ALVENARIA LTDA;Empresa Configurada!
1472;15811105000106;TRILHA CAFE SOCORRO LTDA;Empresa Configurada!
1474;53067419000127;NORBERTO DE SOUZA PAIXAO;Empresa Configurada!
1475;00002479000103;PROLICOR IND E COM DE ARTEFATOS PLASTICOS LTDA - R;Empresa Configurada!
1485;93379121000177;EVO COMERCIO E REPRESENTACAO LTDA;Empresa Configurada!
1487;44636892000197;CLAIDE INDUSTRIA E COMERCIO DE ARTEFATOS DE METAIS LTDA;Empresa Configurada!
1490;43921324000175;EDER ONOFRE POMPEU 10801446848 - R;Empresa Configurada!
1491;43914284000134;43.914.284 CLAUDIO DA SILVA PRAZERES JUNIOR - R;Empresa Configurada!
1495;53500476000158;ESCOLA PEQUENO MIOSOTIS;Empresa Configurada!
1497;06048091000111;MW SERVICE - COMERCIO E MANUTENCAO DE EQUIPAMENTOS ELETRICOS LTDA;Empresa Configurada!
1499;17423870000176;DZT MANUTENCAO EM FERRAMENTAS INDUSTRIAIS LTDA;Empresa Configurada!
1500;43857223000182;ACTION SUPLEMENTOS LTDA;Empresa Configurada!
3362;13135685000125;TATIANE PETTENA MORETTI 33911472889 - R;Empresa Configurada!
3363;45453656000106;ODECIO JOAO COSTALONGA 55519458804 - R;Empresa Configurada!
3364;26973312000337;R. POSTAL SERVICOS CONTABEIS LTDA;Empresa não encontrada
3365;38425397000136;38.425.397 MARCELO LORENZINI COELHO - E;Empresa Configurada!
3366;45670531000120;JAIR PASQUINI 92826156853 - R;Empresa Configurada!
1501;43856768000174;LAISA MAYARA DE PAULA GONCALVES LTDA;Empresa Configurada!
1502;32740660000103;BAR GOVERNADOR LTDA - E;Empresa Configurada!
1506;43822181000144;BECO 105 RESTAURANTE LTDA;Empresa Configurada!
1507;43799651000104;JULIANA ALMEIDA SOCIEDADE INDIVIDUAL DE ADVOCACIA - R;Empresa Configurada!
1509;43859599000126;RITA DE CASSIA MASCARO ROMANO 05830497883 - R;Empresa Configurada!
2694;12069661800365;CRISTIANE FABIANO VEIGA - SITIO SAO JUDA;Empresa Configurada!
2696;10805267800161;ADEMIR FLORENCIO RODRIGUES;Empresa Configurada!
2698;09029298000137;MARCELO BUFALLO E OUTROS;Empresa não está marcada para usar este sistema
2709;08637502800191;CARLOS MARZULLO E OUTROS;Empresa não encontrada
