COD;CNPJ;NOME;STATUS
1614;06536576000154;EVAPOTEC CLIMATIZADORES LTDA;Sem dados para emitir
1616;00680511000100;MAANAIM CORRETORA DE SEGUROS & CONSULTORIA DE INFORMATICA LTDA;Sem dados para emitir
1617;07104918000120;NOVA MAANAIM CORRETORA DE SEGUROS LTDA;Sem dados para emitir
1618;50047893000107;IMOBILIARIA SAO FELIPE LTDA;Sem dados para emitir
1620;02739825000239;VALISAT ATIVACAO DE REDE DE TV A CABO LTDA.;Sem dados para emitir
1624;60325248000154;VALDEMAR RIBEIRO DOS SANTOS VALINHOS;Sem dados para emitir
1626;46124988000100;PAIXAO E ECOLOGIA, HOSPEDAGEM E LAZER LTDA;Sem dados para emitir
1630;63022644000109;DELBEL & CONTI LTDA;Sem dados para emitir
1631;57697120000107;LUIZ ANTONIO DELBEL;Sem dados para emitir
1633;02739825000158;VALISAT ATIVACAO DE REDE DE TV A CABO LTDA.;Empresa não encontrada
1737;06250473000123;ENDRIO VEICULOS LTDA;Sem dados para emitir
1739;11265221000108;BUONA PIZZA-DELIVERY LTDA;Sem dados para emitir
1752;43039002000105;RBR TREINAMENTOS LTDA - E;Sem dados para emitir
1759;02621434000134;MARLENE BLUMENTHAL SAEKI;Sem dados para emitir
1782;06048328000164;NOVA - NUCLEO DE ORTOPEDIA VALINHOS LIMITADA;Guia Gerada
1806;62978283000106;PANIFICADORA CASTELO VINHEDO LTDA;Sem dados para emitir
1829;54672191000167;S S REPRESENTACOES MERCANTIS LTDA;Guia Gerada
1833;07571785000100;ZAGO CALHAS LIMITADA;Sem dados para emitir
1860;07787604000179;TRAFFOS SERVICOS ADMINISTRATIVOS LTDA;Sem dados para emitir
1871;24248952000197;CAVAGNA GROUP DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO LTDA.;Empresa não encontrada
1872;17765036000169;RL ILUMINACAO LTDA;Guia Gerada
1873;16686026000175;GASLIVE IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS LTDA;Guia Gerada
1877;10758908000112;MARCOS ANTONIO DE REZENDE LTDA;Sem dados para emitir
1900;17765036000240;RL ILUMINACAO LTDA;Guia Gerada
1937;02894995000379;TANAKAO PET SHOP PRODUTOS AGROPECUARIOS LTDA;Guia Gerada
1985;32143564000170;UNICA SERVICOS ADMINISTRATIVOS LTDA;Sem dados para emitir
1994;00691351000196;EGAS CONSULTORIA LTDA - R;Guia Gerada
1995;19235031000150;GPB SERVICOS DE PSICOLOGIA LTDA;Guia Gerada
2000;18876056000170;C. FABIANO PARTICIPACOES LTDA;Sem dados para emitir
2015;31349997000113;GELRAN LLC;Sem dados para emitir
2030;21614021000177;PHEL PARTICIPACOES LIMITADA;Sem dados para emitir
2040;06915320000158;ODETALLI REPRESENTACOES LTDA;Sem dados para emitir
2047;81717035000148;GUARUJA EQUIPAMENTOS PARA SANEAMENTO LTDA.;Guia Gerada
2054;02894995000450;TANAKAO PET SHOP PRODUTOS AGROPECUARIOS LTDA;Guia Gerada
2093;19694052000133;DRIMASA ADMINISTRACAO DE BENS LTDA.;Sem dados para emitir
2097;10721486000100;POSTE PADRAO PRONTO VALINHOS LTDA;Sem dados para emitir
2136;15623892000154;CONCREMAX CONCRETEIRA LTDA - E;Guia Gerada
2161;33226768000137;MARCIO RIBEIRO DA SILVA FILHO LTDA - E;Sem dados para emitir
2162;08308555000107;INSTITUTO BIOPHYTIS DO BRASIL SERVICOS, COMERCIO, IMPORTACAO E EXPORTACAO DE ALIMENTOS LTDA.;Sem dados para emitir
2181;02310481000248;DRUCK CHEMIE BRASIL LTDA;Guia Gerada
2186;37356576000104;INOVA COMERCIO E REPRESENTACAO LTDA - R;Sem dados para emitir
2233;19964951000109;L. FERNANDES VIEIRA STEFANI;Sem dados para emitir
2239;43290980000206;CAMPAL FRUTAS E LEGUMES LTDA;Guia Gerada
2255;16979609000194;L. B. C. FOMENTO MERCANTIL LTDA;Sem dados para emitir
2281;14740950000167;SOLGRAPHICS SOLUCOES GRAFICAS LTDA;Guia Gerada
2292;29234768000101;CSF PARTICIPACOES LTDA - R;Sem dados para emitir
2299;29161423000175;CRISTIAN JURADO CORREA;Sem dados para emitir
2321;26690655000122;DAVI QUEMEL CARDOSO COMERCIO DE VEICULOS;Guia Gerada
2335;22087002000100;SOLEL ADMINISTRACAO DE BENS LTDA;Sem dados para emitir
2353;19404491000164;J. B. FRANCO REPRESENTACOES;Guia Gerada
2359;19013403000101;R.B GOMES COMERCIO E TREINAMENTO;Sem dados para emitir
2367;19209893000108;MV2 SERVICOS DE PSICOLOGIA E MEDICO LTDA;Sem dados para emitir
2398;26570616000191;CENTRO IMAGEM LOCACOES DE SALAS E ESPECIALIDADES MEDICAS LTDA;Guia Gerada
2400;30386897000102;M5L9 PARTICIPACOES LTDA;Sem dados para emitir
2439;24626465000110;STRAUSS DROVETTO FISIOTERAPIA S/S LTDA.;Sem dados para emitir
2444;01039449000126;MARCELO NATAL COMERCIO DE MAQUINAS - R;Sem dados para emitir
2469;05920369800187;LUIZ FERNANDO TORREZIN;Sem dados para emitir
2471;04167965800175;JOAQUIM ROBERTO TORREZIN;Sem dados para emitir
2472;08634405000193;EDUARDO RODRIGUES FRANKLIN;Sem dados para emitir
2474;28660026800126;ONDINA DO ESPIRITO SANTO LOURENCO;Sem dados para emitir
2475;17897903800171;MARIA HELENA ZANFELICE DOS SANTOS;Sem dados para emitir
2507;11458142000113;CLINICA DE ONCOLOGIA ONCOSAUDE LTDA;Sem dados para emitir
2528;00205734000379;SUL-CORTE IMPORTADORA DE FERRAMENTAS LTDA;Guia Gerada
2536;06221095000150;PRIVATE COSMETICOS, INDUSTRIA E COMERCIO LTDA;Guia Gerada
2549;10769759000197;INSTITUTO HUMANITA DE SAUDE E ENSINO ESPECIALIZADO LTDA;Sem dados para emitir
2557;03316575000106;MARIA APARECIDA PIERINI;Sem dados para emitir
2571;44660250000123;GLACIR POMPERMAYER;Sem dados para emitir
2964;09254402000197;A.S.C CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA;Sem dados para emitir
2971;09582812000167;AGX PRODUTOS ALIMENTICIOS LTDA;Sem dados para emitir
2978;09377019000126;ARCAS CONSULTORIA E GERENCIAMENTO INDUSTRIAL LTDA;Sem dados para emitir
2983;71973176000178;BASESYSTEM COMERCIO DE EQUIPAMENTOS PARA INFORMATICA LT;Guia Gerada
3000;67418947000198;COTRIM ORGANIZACAO DE DOCUMENTOS LTDA;Sem dados para emitir
3001;00811577000183;D & A JUNDIAI PRODUTOS ALIMENTICIOS LTDA;Sem dados para emitir
3004;57059800000103;DELLI REPRESENTACOES LTDA;Sem dados para emitir
